Unnamed: 0,smiles,property,value,Polymer_BRICS
1743,[*]CC1CCCC(CNC(=O)CCCCCCC(=O)N[*])C1,Egc,5.9323,"['N', 'O=CCCCCCCC=O', 'N', 'C', 'C', 'C1CCCCC1']"
1744,[*]CNC(=O)CC(=O)N[*],Egc,6.3692,"['CN', 'N', 'O=CCC=O']"
1745,[*]NC(CC(=O)OCc1ccccc1)C([*])=O,Egc,5.316,"['O', 'N', 'O=CCCC=O', 'C', 'c1ccccc1']"
1746,[*]NC(CCC(=O)OCCCC)C([*])=O,Egc,5.5734,"['O', 'CCCC', 'N', 'O=CCCCC=O']"
1747,[*]NC(CCC(=O)OCc1ccc(Cl)cc1)C([*])=O,Egc,5.2897,"['O', 'N', 'O=CCCCC=O', 'C', 'Clc1ccccc1']"
1748,[*]NC(CCC(=O)OCCCl)C([*])=O,Egc,5.9169,"['O', 'CCCl', 'N', 'O=CCCCC=O']"
1749,[*]NC(CCC(=O)OCCC)C([*])=O,Egc,5.8843,"['O', 'CCC', 'N', 'O=CCCCC=O']"
1750,[*]CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],Egc,5.8056,"['N', 'CP(=O)(CCC=O)CCC=O', 'N', 'CCCCCCCCCC']"
1751,[*]CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],Egc,5.7027,"['N', 'CP(=O)(CCC=O)CCC=O', 'N', 'CCCCCCCCCCCC']"
1752,[*]NC(C)CCCCC([*])=O,Egc,5.5854,"['N', 'CCCCCCC=O']"
1753,[*]CCCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.9891,"['N', 'CCCCCCCCCCCCCCCCCCCCCC=O']"
1754,[*]NNC(=O)C(=O)NNC(=O)CCCCCCCC([*])=O,Egc,4.4307,['NNC(=O)C(=O)NNC(=O)CCCCCCCC=O']
1755,[*]NC1CC1NC(=O)C1CC1C([*])=O,Egc,5.9042,"['N', 'N', 'C1CC1', 'C=O', 'C=O']"
1756,[*]CCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N[*],Egc,5.2635,"['N', 'O=CCCCCC=O', 'O=CC=O', 'N', 'CCCCCC', 'CCCCCC']"
1757,[*]CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.992,"['N', 'O=CCCCCCCCCCCCCCCCCCCCCC=O', 'N', 'CCCCCC']"
1758,[*]CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N[*],Egc,6.0328,"['N', 'CCCCCCCCCCCCCCCCC(C=O)C=O', 'N', 'CCCCCC']"
1759,[*]CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N[*],Egc,5.9375,"['N', 'CCCCCCCCCCCCCCCC(C=O)C=O', 'N', 'CCCCCC']"
1760,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],Egc,5.7089,"['N', 'CCCCCC(C=O)C=O', 'N', 'CCCCCC']"
1761,[*]NNC(=O)c1cccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)c1,Egc,3.2068,"['NNC=O', 'O=CNNC(=S)c1cccc(C=S)c1', 'c1ccccc1']"
1762,[*]CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],Egc,5.9457,"['N', 'CCCCCCCCCCCCC(C=O)C=O', 'N', 'CCCCCCCC']"
1763,[*]CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],Egc,5.7457,"['N', 'CCCCCCCCCCCCC(C=O)C=O', 'N', 'CCCCC']"
1764,[*]CCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.855,"['N', 'O=CCCCCCCCCCCCCCCCCC=O', 'N', 'CCCCC']"
1765,[*]CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N[*],Egc,5.7501,"['N', 'O=CCCCCCCCCC=O', 'O=CC=O', 'N', 'CCCCC', 'CCCCC']"
1766,[*]Nc1ccc(NC(=O)CCCCCCCC([*])=O)cc1,Egc,4.5152,"['O=CCCCCCCCC=O', 'N', 'N', 'c1ccccc1']"
1767,[*]Nc1ccc(NC(=O)CCCC([*])=O)cc1,Egc,3.9291,"['O=CCCCC=O', 'N', 'N', 'c1ccccc1']"
1768,[*]NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)cc1,Egc,3.5899,"['NNC=O', 'O=CNNC(=S)c1cccc(C=S)c1', 'c1ccccc1']"
1769,[*]CCCCNC(=O)CCCCCCCC(=O)NCCCCNC(=O)C(=O)N[*],Egc,5.3591,"['N', 'O=CCCCCCCCC=O', 'O=CC=O', 'N', 'CCCC', 'CCCC']"
1770,[*]CCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,5.1173,"['N', 'N', 'CCCC', 'C=O', 'c1ccccc1']"
1771,[*]CCCCNC(=O)CCCCCCC(=O)NCCCCNC(=O)C(=O)N[*],Egc,4.7855,"['N', 'O=CCCCCCCC=O', 'O=CC=O', 'N', 'CCCC', 'CCCC']"
1772,[*]CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N[*],Egc,4.7768,"['N', 'O=CCCCCCCCC=O', 'O=CC=O', 'N', 'CCC', 'CCC']"
1773,[*]CCCNC(=O)CCCCCCCCC(=O)NCCCNC(=O)C(=O)N[*],Egc,5.3556,"['N', 'O=CCCCCCCCCC=O', 'O=CC=O', 'N', 'CCC', 'CCC']"
1774,[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*])cc1,Egc,5.5873,"['N', 'O=CCCCCCCCCCCCCCCCCCCCCC=O', 'N', 'C', 'C', 'c1ccccc1']"
1775,[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCC(=O)N[*])cc1,Egc,5.288,"['N', 'O=CCCCCCCCCCCCCCCCC=O', 'N', 'C', 'C', 'c1ccccc1']"
1776,[*]CCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc([*])nc4c3)ccc2o1,Egc,4.6818,"['O=CCCCCCCCCC=O', 'N', 'c1ccc2ocnc2c1', 'CCCCCC', 'c1ccc2ocnc2c1']"
1777,[*]Nc1ccc(NC(=O)CCCCCC([*])=O)cc1,Egc,4.5224,"['O=CCCCCCC=O', 'N', 'N', 'c1ccccc1']"
1778,[*]CCCCCCCCCCCCCCCCCC(=O)N[*],Egc,6.0841,"['N', 'CCCCCCCCCCCCCCCCCC=O']"
1779,[*]CCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],Egc,5.7103,"['N', 'CCCCCCCCCCCCC(C=O)C=O', 'N', 'CCCCCCC']"
1780,[*]NC(Cc1ccccc1)C([*])=O,Egc,5.5152,"['N', 'CCC=O', 'c1ccccc1']"
1781,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C([*])=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,Egc,3.1781,"['N', 'N', 'C=O', 'C=O', 'O=S(=O)(c1ccccc1)c1ccccc1', 'c1ccccc1']"
1782,[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc([*])cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,Egc,3.3682,"['O', 'N', 'c1ccccc1', 'c1ccccc1', 'C=O', 'O=S(=O)(c1ccccc1)c1ccccc1']"
1783,[*]CCCCCCNC(=O)CCCCC(=O)NCC(=O)N[*],Egc,5.8188,"['N', 'O=CCCCCC=O', 'N', 'CCCCCC', 'CC=O']"
1784,[*]Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)c(C)c1C,Egc,3.4801,"['N', 'N', 'C=O', 'C=O', 'Cc1cc(C)c(C)cc1C', 'c1ccccc1', 'C=O']"
1785,[*]Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c(C)c2C)cc1,Egc,3.4851,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'C=O', 'Cc1cc(C)c(C)cc1C']"
1786,[*]NNC(=S)c1ccc(C([*])=S)cc1,Egc,3.4154,['NNC(=S)c1ccc(C=S)cc1']
1787,[*]CCCCCNC(=O)O[*],Egc,6.3761,"['O', 'C=O', 'N', 'CCCCC']"
1788,[*]C(=O)OC1CCN([*])CC1,Egc,5.5791,"['C=O', 'O', 'C1CCNCC1']"
1789,[*]OC1CCC(NC([*])=O)CC1,Egc,6.28,"['C=O', 'O', 'N', 'C1CCCCC1']"
1790,[*]CCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.1814,"['O', 'C=O', 'O', 'CC', 'N', 'CCCCCC']"
1791,[*]CCOC(=O)NCCCCCCCCCNC(=O)O[*],Egc,6.3118,"['O', 'C=O', 'O', 'CC', 'N', 'CCCCCCCCC']"
1792,[*]CCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.2273,"['O', 'C=O', 'O', 'CC', 'N', 'CCCCCCCCCC']"
1793,[*]CCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.2372,"['O', 'C=O', 'O', 'CCC', 'N', 'CCCCCC']"
1794,[*]CCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.3532,"['O', 'C=O', 'O', 'CCCC', 'N', 'CCCCCC']"
1795,[*]CCCCOC(=O)NC1CC1NC(=O)O[*],Egc,6.3078,"['O', 'C=O', 'O', 'CCCC', 'N', 'C1CC1']"
1796,[*]CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],Egc,6.932,"['O', 'C=O', 'O', 'CCCC', 'N', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F']"
1797,[*]CCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.4123,"['O', 'C=O', 'O', 'CCCCC', 'N', 'CCCCCC']"
1798,[*]CCCCCOC(=O)NC1CC1NC(=O)O[*],Egc,6.2104,"['O', 'C=O', 'O', 'CCCCC', 'N', 'C1CC1']"
1799,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],Egc,6.5795,"['O', 'C=O', 'O', 'CCCCC', 'N', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F']"
1800,[*]CCCCCCOC(=O)NCCCNC(=O)O[*],Egc,6.0865,"['O', 'C=O', 'O', 'CCCCCC', 'N', 'CCC']"
1801,[*]CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],Egc,6.7703,"['O', 'C=O', 'O', 'CCCCCC', 'N', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F']"
1802,[*]CCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.343,"['O', 'C=O', 'O', 'CCCCCC', 'N', 'CCCCCC']"
1803,[*]CCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.2664,"['O', 'C=O', 'O', 'CCCCCCC', 'N', 'CCCCCC']"
1804,[*]CCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.1519,"['O', 'C=O', 'O', 'CCCCCCCC', 'N', 'CCCCCC']"
1805,[*]CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.1384,"['O', 'C=O', 'O', 'CCCCCCCC', 'N', 'CCCCCCCCCC']"
1806,[*]CCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.2165,"['O', 'C=O', 'O', 'CCCCCCCCC', 'N', 'CCCCCC']"
1807,[*]CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.2681,"['O', 'C=O', 'O', 'CCCCCCCCCC', 'N', 'CCCCCCCCCC']"
1808,[*]CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.1958,"['O', 'C=O', 'O', 'CCCCCCCCCCCC', 'N', 'CCCCCC']"
1809,[*]CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.2416,"['O', 'C=O', 'O', 'CCCCCCCCCCCC', 'N', 'CCCCCCCCCC']"
1810,[*]CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.3322,"['O', 'C=O', 'O', 'CCCCCCCCCCCCCCCC', 'N', 'CCCCCCCCCC']"
1811,[*]CC1CC1COC(=O)NCCCCCCNC(=O)O[*],Egc,6.2321,"['O', 'C=O', 'O', 'N', 'CCCCCC', 'C', 'C', 'C1CC1']"
1812,[*]CC1CC1COC(=O)NC1CC1NC(=O)O[*],Egc,6.5515,"['O', 'C=O', 'O', 'N', 'C1CC1', 'C', 'C']"
1813,[*]C(=O)OCC1CC1COC(=O)N1CCN([*])CC1,Egc,5.9115,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'C', 'C1CC1']"
1814,[*]CC#CCOC(=O)NCCCCCCNC(=O)O[*],Egc,6.3946,"['O', 'C=O', 'O', 'CC#CC', 'N', 'CCCCCC']"
1815,[*]CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],Egc,6.4212,"['O', 'C=O', 'O', 'CC(F)(F)C(C)(F)F', 'N', 'CCCCCC']"
1816,[*]CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],Egc,7.202,"['O', 'C=O', 'O', 'CC(F)(F)C(C)(F)F', 'N', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F']"
1817,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],Egc,6.3766,"['O', 'C=O', 'O', 'CC(F)(F)C(F)(F)C(C)(F)F', 'N', 'CCCCCC']"
1818,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],Egc,6.897,"['O', 'C=O', 'O', 'CC(F)(F)C(F)(F)C(C)(F)F', 'N', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F']"
1819,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],Egc,6.4368,"['O', 'C=O', 'O', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F', 'N', 'CCCCCC']"
1820,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],Egc,6.8832,"['O', 'C=O', 'O', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F', 'N', 'CC(F)(F)C(F)(F)C(F)(F)C(C)(F)F']"
1821,[*]CCOC(=O)Nc1cc(NC(=O)O[*])ccc1C,Egc,5.1142,"['O', 'C=O', 'O', 'CC', 'N', 'Cc1ccccc1']"
1822,[*]CCCOC(=O)Nc1cc(NC(=O)O[*])ccc1C,Egc,5.0413,"['O', 'C=O', 'O', 'CCC', 'N', 'Cc1ccccc1']"
1823,[*]CCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,4.832,"['O', 'C=O', 'O', 'CCCC', 'N', 'Cc1ccccc1']"
1824,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.0895,"['O', 'C=O', 'O', 'CCCCC', 'N', 'Cc1ccccc1']"
1825,[*]CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.2905,"['O', 'C=O', 'O', 'CCCCCC', 'N', 'Cc1ccccc1']"
1826,[*]CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,4.9708,"['O', 'C=O', 'O', 'CCCCCCCCC', 'N', 'Cc1ccccc1']"
1827,[*]CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.0994,"['O', 'C=O', 'O', 'CCCCCCCCCC', 'N', 'Cc1ccccc1']"
1828,[*]CCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.6759,"['O', 'C=O', 'O', 'CCCC', 'N', 'C', 'c1ccccc1']"
1829,[*]CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.5232,"['O', 'C=O', 'O', 'CCCCCCCC', 'N', 'C', 'c1ccccc1']"
1830,[*]CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.628,"['O', 'C=O', 'O', 'CCCCCCCCCC', 'N', 'C', 'c1ccccc1']"
1831,[*]CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.664,"['O', 'C=O', 'O', 'CCCCCCCCCCCC', 'N', 'C', 'c1ccccc1']"
1832,[*]CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,Egc,5.353,"['O', 'C=O', 'O', 'CCCCCCCCCCCCCCCC', 'N', 'C', 'c1ccccc1']"
1833,[*]Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O[*])cc3)cc2)cc(C(C)(C)C)c1,Egc,4.7039,"['O', 'C=O', 'O', 'N', 'C', 'C', 'CC(C)C', 'c1ccccc1', 'C', 'c1ccccc1']"
1834,[*]CCOC(=O)NCCNC(=O)O[*],Egc,6.1962,"['O', 'C=O', 'O', 'CC', 'N', 'CC']"
1835,[*]CCOC(=O)NCCC(C)NC(=O)O[*],Egc,6.4089,"['O', 'C=O', 'O', 'CC', 'N', 'CCCC']"
1836,[*]CC(C)(C)COC(=O)NCCNC(=O)O[*],Egc,6.4914,"['O', 'C=O', 'O', 'CC(C)(C)C', 'N', 'CC']"
1837,[*]CCCCOC(=O)NCCNC(=O)O[*],Egc,6.2788,"['O', 'C=O', 'O', 'CCCC', 'N', 'CC']"
1838,[*]CCOC(=O)NCCCC(CCNC(=O)O[*])OC,Egc,5.8395,"['O', 'C=O', 'O', 'CC', 'CO', 'N', 'CCCCCC']"
1839,[*]CC(C)(C)COC(=O)NCCCC(CCNC(=O)O[*])OC,Egc,6.1723,"['O', 'C=O', 'O', 'CC(C)(C)C', 'CO', 'N', 'CCCCCC']"
1840,[*]CC=CCOC(=O)NCCCCCCNC(=O)O[*],Egc,5.7218,"['O', 'C=O', 'O', 'N', 'CCCCCC', 'CC', 'CC']"
1841,[*]OC1CCC(OC(=O)NCCNC([*])=O)CC1,Egc,6.0582,"['C=O', 'C=O', 'O', 'O', 'C1CCCCC1', 'N', 'CC']"
1842,[*]CCOC(=O)NC1CCC(NC(=O)O[*])CC1,Egc,6.3209,"['O', 'C=O', 'O', 'CC', 'N', 'C1CCCCC1']"
1843,[*]C(=O)OCCOC(=O)N1CCN([*])CC1,Egc,5.8752,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'CC']"
1844,[*]CCOC(=O)Nc1ccc(NC(=O)O[*])cc1,Egc,4.8391,"['O', 'C=O', 'O', 'CC', 'N', 'c1ccccc1']"
1845,[*]CCOC(=O)Nc1cccc(NC(=O)O[*])c1,Egc,5.098,"['O', 'C=O', 'O', 'CC', 'N', 'c1ccccc1']"
1846,[*]C(=O)OCCOC(=O)N1CC(C)N([*])CC1C,Egc,5.9632,"['C=O', 'CC1CNC(C)CN1', 'C=O', 'O', 'CC']"
1847,[*]CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O[*])c1,Egc,5.1683,"['O', 'C=O', 'O', 'CC', 'CN', 'Cc1ccccc1']"
1848,[*]C(=O)OCC(C)(C)COC(=O)N1CCN([*])CC1,Egc,5.8163,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'CC(C)(C)C']"
1849,[*]C(=O)OCC(C)(C)COC(=O)N1CCN([*])C(C)C1,Egc,5.8979,"['C=O', 'CC1CNCCN1', 'C=O', 'O', 'CC(C)(C)C']"
1850,[*]C(=O)OCC(C)(C)COC(=O)N1CC(C)N([*])CC1C,Egc,5.8365,"['C=O', 'CC1CNC(C)CN1', 'C=O', 'O', 'CC(C)(C)C']"
1851,[*]CC(C)(C)COC(=O)Nc1ccc(NC(=O)O[*])cc1,Egc,4.8883,"['O', 'C=O', 'O', 'CC(C)(C)C', 'N', 'c1ccccc1']"
1852,[*]CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Egc,5.1704,"['O', 'C=O', 'O', 'CC(C)(C)C', 'N', 'Cc1ccccc1']"
1853,[*]C(=O)OCCCCOC(=O)N1CCN([*])CC1,Egc,5.8653,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'CCCC']"
1854,[*]C(=O)OCCCCCCOC(=O)N1CCN([*])CC1,Egc,5.9678,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'CCCCCC']"
1855,[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O[*])c(C)c2)cc1C,Egc,4.3385,"['O', 'C=O', 'O', 'CC', 'N', 'Cc1ccccc1']"
1856,[*]CCOC(=O)Nc1cccc2c(NC(=O)O[*])cccc12,Egc,3.9352,"['O', 'C=O', 'O', 'CC', 'N', 'c1ccc2ccccc2c1']"
1857,[*]CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O[*])cc2)cc1,Egc,4.7807,"['O', 'C=O', 'O', 'CC', 'N', 'c1ccccc1', 'CCC']"
1858,[*]CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])c(C)c2)cc1C,Egc,4.5157,"['O', 'C=O', 'O', 'CC(C)(C)C', 'N', 'Cc1ccccc1', 'C']"
1859,[*]C(=O)Oc1ccc(OC(=O)N2CCN([*])CC2)cc1,Egc,5.2692,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'c1ccccc1']"
1860,[*]C(=O)OC1CCC(OC(=O)N2CCN([*])CC2)CC1,Egc,5.8355,"['C=O', 'C1CNCCN1', 'C=O', 'O', 'C1CCCCC1']"
1861,[*]C(=O)OC1CCC(OC(=O)N2CC(C)N([*])CC2C)CC1,Egc,5.8738,"['C=O', 'CC1CNC(C)CN1', 'C=O', 'O', 'C1CCCCC1']"
1862,[*]C(=O)Oc1ccc(OC(=O)N2CC(C)N([*])CC2C)cc1,Egc,5.5219,"['C=O', 'CC1CNC(C)CN1', 'C=O', 'O', 'c1ccccc1']"
1863,[*]CCCCCCOC(=O)NCCCCNC(=O)O[*],Egc,6.3921,"['O', 'C=O', 'O', 'CCCCCC', 'N', 'CCCC']"
1864,[*]CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O[*])CC2)CC1,Egc,5.9159,"['O', 'C=O', 'O', 'CC(C)(C)C', 'N', 'C1CCCCC1', 'C']"
1865,[*]CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N[*],Egc,5.8961,"['N', 'O=CCCCCCCCCCCCC=O', 'N', 'CCCCCCCCCCCCC']"
1866,[*]CCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],Egc,6.321,"['O', 'C=O', 'O', 'CCCCCC', 'N', 'CCCCCCCCCC']"
1867,[*]CCCCCOC(=O)NC(=O)C1CC1C(=O)NC(=O)O[*],Egc,6.0047,"['O', 'C=O', 'N', 'O', 'CCCCC', 'C=O', 'C1CC1']"
1868,[*]COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3[*])cc2)cc1,Egc,4.6344,"['CO', 'C=O', 'O', 'N', 'C', 'c1ccoc1', 'c1ccccc1', 'C']"
1869,[*]CCCCCCNC(=O)N[*],Egc,5.7413,"['N', 'C=O', 'N', 'CCCCCC']"
1870,[*]CCCCCCCCCNC(=O)N[*],Egc,5.822,"['N', 'C=O', 'N', 'CCCCCCCCC']"
1871,[*]CCCCCCCCCCNC(=O)N[*],Egc,5.6429,"['N', 'C=O', 'N', 'CCCCCCCCCC']"
1872,[*]CCCCCCNC(=O)NCCNC(=O)N[*],Egc,6.0459,"['N', 'C=O', 'N', 'CCCCCC', 'CC']"
1873,[*]CCCCCCNC(=O)NCCCNC(=O)N[*],Egc,5.6415,"['N', 'C=O', 'N', 'CCCCCC', 'CCC']"
1874,[*]CCCCCCNC(=O)NCCCCNC(=O)N[*],Egc,5.3951,"['N', 'C=O', 'N', 'CCCCCC', 'CCCC']"
1875,[*]CCCCCCNC(=O)NCCCCCNC(=O)N[*],Egc,5.9068,"['N', 'C=O', 'N', 'CCCCCC', 'CCCCC']"
1876,[*]CCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.6622,"['N', 'C=O', 'N', 'CCCCCCC', 'CCCCCC']"
1877,[*]CCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.7995,"['N', 'C=O', 'N', 'CCCCCCCC', 'CCCCCC']"
1878,[*]CCCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.7131,"['N', 'C=O', 'N', 'CCCCCCCCC', 'CCCCCC']"
1879,[*]CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.6863,"['N', 'C=O', 'N', 'CCCCCCCCCC', 'CCCCCC']"
1880,[*]CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],Egc,5.7649,"['N', 'C=O', 'N', 'CCCCCCCCCCCC', 'CCCCCC']"
1881,[*]CCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N[*],Egc,5.6621,"['N', 'C=O', 'N', 'CCCCCCCCCCCC', 'CCCCCCCCCC']"
1882,[*]CCCCCCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N[*],Egc,5.6443,"['N', 'C=O', 'N', 'CCCCCCCCCCCCCCCCCC', 'CCCCCCCCCC']"
1883,[*]C(=O)NCCCCCCNC(=O)N1CCN([*])CC1,Egc,5.4634,"['C=O', 'C1CNCCN1', 'C=O', 'N', 'CCCCCC']"
1884,[*]CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N[*],Egc,5.9409,"['N', 'C=O', 'N', 'CCCCCCCCCC', 'CCCCCCCC']"
1885,[*]NC(CCCCNC(=O)NCCNC([*])=O)C(=O)OC,Egc,5.4494,"['CO', 'C=O', 'C=O', 'N', 'N', 'CCCCCC=O', 'CC']"
1886,[*]NC(CCCCNC(=O)NCCCCCNC([*])=O)C(=O)OC,Egc,5.5834,"['CO', 'C=O', 'C=O', 'N', 'N', 'CCCCCC=O', 'CCCCC']"
1887,[*]NC(CCCCNC(=O)NCCCNC([*])=O)C(=O)OC,Egc,5.6996,"['CO', 'C=O', 'C=O', 'N', 'N', 'CCCCCC=O', 'CCC']"
1888,[*]NC(C)CNC(=O)NC(CCCCNC([*])=O)C(=O)OC,Egc,5.7921,"['CO', 'C=O', 'C=O', 'N', 'N', 'CCC', 'CCCCCC=O']"
1889,[*]NC(CCCCNC([*])=O)C(=O)OC,Egc,6.2157,"['CO', 'C=O', 'N', 'N', 'CCCCCC=O']"
1890,[*]CCCC1CC(=O)N([*])C(=O)C1,Egc,5.8014,"['CCC', 'O=C1CCCC(=O)N1']"
1891,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Egc,2.3733,"['c1ccccc1', 'O', 'c1ccccc1', 'O=c1nc(=O)c2cc3c(=O)nc(=O)c3cc12']"
1892,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,Egc,2.0871,"['c1ccccc1', 'O', 'c1ccccc1', 'O=c1nc(=O)c2cc3c(=O)nc(=O)c3cc12']"
