Unnamed: 0,smiles,property,value,smiles_no_dummy,selfies,BigSMILES
1648,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.9174,CCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1649,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.7824,CCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1650,[*]CCCCCCCCCCCNC(=O)CCCCC(=O)N[*],Egc,6.1376,CCCCCCCCCCCCNC(=O)CCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1651,[*]CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.9682,CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1653,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.9688,CCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1654,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Egc,5.9644,CCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1655,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],Egc,5.927,CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1656,[*]CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.9115,CCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1658,[*]CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Egc,5.6172,CCCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1659,[*]NC(C)C(C)C([*])=O,Egc,6.1482,CNC(C)C(C)C(C)=O,[C][N][C][Branch1][C][C][C][Branch1][C][C][C][Branch1][C][C][=O],{[][<]*N[>][<]}{[>][<]CC[>][<]}{[>][<]CC[>][<]}{[>][<]*C=O[>][]}
1660,[*]Nc1cccc(C([*])=O)c1,Egc,4.1556,CNc1cccc(C(C)=O)c1,[C][N][C][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][Ring1][=Branch2],{[][<]*N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*C=O[>][]}
1661,[*]Nc1ccc(C([*])=O)cc1,Egc,3.7503,CNc1ccc(C(C)=O)cc1,[C][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2],{[][<]*N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*C=O[>][]}
1662,[*]CCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.7523,CCCCNC(=O)CCC=CCCC(=O)NC,[C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1663,[*]CC=CCNC(=O)CCC=CCCC(=O)N[*],Egc,5.3865,CCC=CCNC(=O)CCC=CCCC(=O)NC,[C][C][C][=C][C][N][C][=Branch1][C][=O][C][C][C][=C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1664,[*]CCCCCCCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.2366,CCCCCCCCCNC(=O)CCC=CCCC(=O)NC,[C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1665,[*]CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N[*],Egc,4.9889,CCCCCCCCCCCNC(=O)C(C)=C(C)C(=O)NC,[C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][Branch1][C][C][=C][Branch1][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]CC[>][<]}{[>][<]CC[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1666,[*]Cc1ccc(C(=O)N[*])cc1,Egc,5.0419,CCc1ccc(C(=O)NC)cc1,[C][C][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][C][=C][Ring1][#Branch2],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1667,[*]NC1CC(CCC([*])=O)C1(C)C,Egc,5.7546,CNC1CC(CCC(C)=O)C1(C)C,[C][N][C][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][=O][C][Ring1][=Branch2][Branch1][C][C][C],{[][<]*N[>][<]}{[>][<]CC1(C)CCC1[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1668,[*]CCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],Egc,5.6551,CCCCCCCCCCNC(=O)CCC=CCCC(=O)NC,[C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=C][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1669,[*]CCCCCCNC(=O)C1CC1(C)C(=O)N[*],Egc,6.1739,CCCCCCCNC(=O)C1CC1(C)C(=O)NC,[C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][Branch1][C][C][C][=Branch1][C][=O][N][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]CC1CC1[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1671,[*]CC1CCC(CNC(=O)CCCC(=O)N[*])CC1,Egc,6.0036,CCC1CCC(CNC(=O)CCCC(=O)NC)CC1,[C][C][C][C][C][C][Branch1][S][C][N][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring1][P],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1672,[*]CC1CCC(CNC(=O)CCCCCC(=O)N[*])CC1,Egc,5.787,CCC1CCC(CNC(=O)CCCCCC(=O)NC)CC1,[C][C][C][C][C][C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring2][Ring1][Ring1],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1673,[*]CC1CCC(CNC(=O)CCCCCCC(=O)N[*])CC1,Egc,5.8707,CCC1CCC(CNC(=O)CCCCCCC(=O)NC)CC1,[C][C][C][C][C][C][Branch2][Ring1][Ring1][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring2][Ring1][Ring2],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1674,[*]CC1CCC(CNC(=O)CCCCCCCC(=O)N[*])CC1,Egc,5.7062,CCC1CCC(CNC(=O)CCCCCCCC(=O)NC)CC1,[C][C][C][C][C][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring2][Ring1][Branch1],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1675,[*]CC1CCC(CNC(=O)CCCCCCCCC(=O)N[*])CC1,Egc,5.7331,CCC1CCC(CNC(=O)CCCCCCCCC(=O)NC)CC1,[C][C][C][C][C][C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring2][Ring1][=Branch1],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1676,[*]CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N[*])CC1,Egc,5.9594,CCC1CCC(CNC(=O)CCCCCCCCCCC(=O)NC)CC1,[C][C][C][C][C][C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring2][Ring1][Branch2],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1677,[*]NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,Egc,5.7235,CNC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(C)=O)CC2)CC1,[C][N][C][C][C][C][Branch2][Ring2][Ring1][C][C][C][C][C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][=O][C][C][Ring2][Ring1][=Branch1][C][C][Ring2][Ring1][=C],{[][<]*N[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1678,[*]Nc1ccc(NC(=O)CCCCC([*])=O)cc1,Egc,4.5219,CNc1ccc(NC(=O)CCCCC(C)=O)cc1,[C][N][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][C][C][C][C][Branch1][C][C][=O][C][=C][Ring1][S],{[][<]*N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1679,[*]Nc1cccc(NC(=O)CCCCCCC([*])=O)c1,Egc,4.8656,CNc1cccc(NC(=O)CCCCCCC(C)=O)c1,[C][N][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][Branch1][C][C][=O][=C][Ring2][Ring1][C],{[][<]*N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1680,[*]Nc1ccc(NC(=O)CCCCCCC([*])=O)cc1,Egc,4.498,CNc1ccc(NC(=O)CCCCCCC(C)=O)cc1,[C][N][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][Branch1][C][C][=O][C][=C][Ring2][Ring1][C],{[][<]*N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1681,[*]Nc1ccc(NC(=O)CCCCCCCCC([*])=O)cc1,Egc,4.5375,CNc1ccc(NC(=O)CCCCCCCCC(C)=O)cc1,[C][N][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][Branch1][C][C][=O][C][=C][Ring2][Ring1][Ring2],{[][<]*N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1682,[*]Cc1ccc(CNC(=O)c2cccc(C(=O)N[*])c2)cc1,Egc,4.6753,CCc1ccc(CNC(=O)c2cccc(C(=O)NC)c2)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring2],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*N[>][]}
1684,[*]CCCCCCCCCCC(=O)N([*])C,Egc,5.7405,CCCCCCCCCCCC(=O)N(C)C,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*NC[>][]}
1685,[*]CCCCCCCCCCCC(=O)N([*])C,Egc,5.8019,CCCCCCCCCCCCC(=O)N(C)C,[C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*NC[>][]}
1686,[*]CCC(=O)N(CCN(C(=O)CCN1CCN([*])CC1)C(C)C)C(C)C,Egc,4.3463,CCCC(=O)N(CCN(C(=O)CCN1CCN(C)CC1)C(C)C)C(C)C,[C][C][C][C][=Branch1][C][=O][N][Branch2][Ring1][=N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][Branch1][C][C][C][C][Branch1][C][C][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]CC(C)N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]CC(C)N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*N1CCNCC1[>][]}
1687,[*]C(=O)CCN(C)CCN(C)CCC(=O)N1CCN([*])CC1,Egc,4.9845,CC(=O)CCN(C)CCN(C)CCC(=O)N1CCN(C)CC1,[C][C][=Branch1][C][=O][C][C][N][Branch1][C][C][C][C][N][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1],{[][<]*C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]CN[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]CN[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*N1CCNCC1[>][]}
1688,[*]C(=O)C1CC(OC(C)=O)CN1[*],Egc,4.1614,CC(=O)C1CC(OC(C)=O)CN1C,[C][C][=Branch1][C][=O][C][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][N][Ring1][=Branch2][C],{[][<]*C=O[>][<]}{[>][<]*N1CCC(OC(C)=O)C1[>][]}
1689,[*]C(=O)C1CCCN1[*],Egc,5.5773,CC(=O)C1CCCN1C,[C][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C],{[][<]*C=O[>][<]}{[>][<]*N1CCCC1[>][]}
1690,[*]NC(CCCCN)C([*])=O,Egc,5.1712,CNC(CCCCN)C(C)=O,[C][N][C][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][C][=O],{[][<]*N[>][<]}{[>][<]CCCCCN[>][<]}{[>][<]*C=O[>][]}
